,commercial_area_name,commercial_area_code,week,floating_population,total_sales,total_customers
2874,명일역,3120248,TUESDAY,867871.0,27603860625,993075.0
2875,고덕역,3120249,TUESDAY,292786.0,48517640039,1401101.0
2876,통인시장,3130001,TUESDAY,251989.0,6657270617,173380.0
2877,세종마을음식문화거리(금천교시장),3130002,TUESDAY,390899.0,8133771126,286526.0
2878,낙원시장(낙원지하시장(대일상가)),3130004,TUESDAY,52866.0,1566159126,33468.0
2879,세운상가가동,3130005,TUESDAY,85726.0,932998387,7115.0
2880,광장시장(광장전통시장),3130007,TUESDAY,340659.0,12679169474,488861.0
2881,마전교지하쇼핑센터(구 한일상가),3130009,TUESDAY,35128.0,190843654,1590.0
2882,종로신진시장,3130010,TUESDAY,593712.0,10471671720,233785.0
2883,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",3130012,TUESDAY,32029.0,848459686,24141.0
2884,동대문상가A동,3130013,TUESDAY,21518.0,4973409046,58152.0
2885,동문시장,3130014,TUESDAY,22623.0,4104282974,35470.0
2886,창신골목시장,3130015,TUESDAY,431908.0,3205180547,146273.0
2887,동대문상가B동,3130016,TUESDAY,21518.0,395746637,11576.0
2888,동대문문구완구거리(동대문문구완구시장),3130018,TUESDAY,303493.0,16852760839,440820.0
2889,동묘시장(동묘벼룩시장),3130020,TUESDAY,258595.0,1929909750,50801.0
2890,숭례문수입상가(남대문시장),3130022,TUESDAY,46440.0,2706886543,54563.0
2891,남대문시장(자유상가),3130024,TUESDAY,1304920.0,88237696209,2021207.0
2892,삼익패션타운(남대문시장),3130025,TUESDAY,48310.0,7906367690,135783.0
2893,청계천공구상가,3130031,TUESDAY,221902.0,2473653662,52019.0
2894,인현시장,3130032,TUESDAY,124598.0,5321267277,146988.0
2895,대림상가(청계상가),3130033,TUESDAY,45089.0,14489165872,100587.0
2896,방산종합시장(방산시장),3130035,TUESDAY,645207.0,30009025331,414924.0
2897,중부시장(신중부시장),3130036,TUESDAY,718945.0,40289656989,547188.0
2898,"평화시장(통일상가, 동화상가)",3130038,TUESDAY,64191.0,845006,85.0
2899,약수시장,3130042,TUESDAY,234913.0,5443070087,224656.0
2900,team204(팀204),3130046,TUESDAY,45100.0,548930976,23211.0
2901,테크노상가(엘리시움),3130047,TUESDAY,90200.0,3461103191,48135.0
2902,동평화시장,3130048,TUESDAY,44029.0,11715551784,209878.0
2903,신당 미래유산 먹거리 골목형상점가,3130049,TUESDAY,89499.0,1012043423,32159.0
2904,청평화시장,3130050,TUESDAY,38179.0,1101959557,28954.0
2905,동화동 골목형상점가,3130051,TUESDAY,915685.0,1495929317,76926.0
2906,서울중앙시장(신중앙시장),3130052,TUESDAY,1006759.0,20288933685,546499.0
2907,백학시장,3130053,TUESDAY,375640.0,9857390823,527317.0
2908,황학동주방가구거리상점가,3130054,TUESDAY,652775.0,3879787302,56211.0
2909,"황학시장(서울중앙시장, 신중앙시장)",3130055,TUESDAY,547265.0,3923848202,103294.0
2910,용산용문시장,3130056,TUESDAY,285110.0,13886317200,556807.0
2911,만리시장,3130057,TUESDAY,10109.0,2086524629,108247.0
2912,이촌종합시장,3130058,TUESDAY,75233.0,3179864154,105455.0
2913,후암시장,3130059,TUESDAY,91219.0,3557602182,202629.0
2914,신흥시장,3130060,TUESDAY,211790.0,391748919,20724.0
2915,이태원시장,3130061,TUESDAY,44948.0,941136504,16070.0
2916,보광시장,3130062,TUESDAY,8764.0,79401298,2666.0
2917,신금호역 골목형상점가,3130063,TUESDAY,72678.0,1618185085,90268.0
2918,금남시장,3130064,TUESDAY,259056.0,2653922603,118470.0
2919,무학봉상점가,3130065,TUESDAY,595918.0,2888987736,105171.0
2920,행당시장상점가,3130066,TUESDAY,477478.0,12704204612,444052.0
2921,왕십리도선동상점가,3130067,TUESDAY,735487.0,15837701716,310848.0
2922,마장축산물시장,3130068,TUESDAY,600917.0,3718849258,114163.0
2923,"한양대앞상점가(한양시장, 왕십리맛골목)",3130069,TUESDAY,359244.0,6697269015,649922.0
2924,뚝섬역상점가,3130070,TUESDAY,289122.0,9280814850,457855.0
2925,성수역 골목형상점가,3130071,TUESDAY,33086.0,2513672962,209150.0
2926,성동용답상가시장,3130072,TUESDAY,505943.0,12362561332,736577.0
2927,뚝도시장,3130073,TUESDAY,303918.0,6153584751,229889.0
2928,영동교골목시장,3130074,TUESDAY,232722.0,564426145,16819.0
2929,노룬산시장(노룬산골목시장),3130075,TUESDAY,78920.0,158675383,5582.0
2930,능동로골목시장,3130076,TUESDAY,131375.0,1318519401,44624.0
2931,조양시장,3130077,TUESDAY,32058.0,0,0.0
2932,화양제일골목시장,3130078,TUESDAY,128927.0,1479238738,80184.0
2933,한아름시장,3130079,TUESDAY,61791.0,517035891,15178.0
2934,자양골목전통시장(자양골목시장),3130081,TUESDAY,419850.0,3949159597,256143.0
2935,면곡골목시장,3130082,TUESDAY,38637.0,318784468,12028.0
2936,"중곡제일시장(중곡제일골목시장, 광성시장)",3130083,TUESDAY,140457.0,9947913869,445787.0
2937,신성시장(신성골목시장),3130084,TUESDAY,140326.0,1737373929,67314.0
2938,서울약령시장,3130086,TUESDAY,868289.0,33079532313,335474.0
2939,경동광성상가(경동시장),3130087,TUESDAY,64059.0,39408744178,865918.0
2940,경동시장,3130088,TUESDAY,33636.0,49757634843,1531804.0
2941,청량리수산시장,3130089,TUESDAY,50385.0,20021902517,469008.0
2942,청량리종합시장,3130090,TUESDAY,209386.0,105189929028,3281804.0
2943,청량종합도매시장,3130091,TUESDAY,309614.0,8888101621,98126.0
2944,청량리농수산물시장,3130092,TUESDAY,236188.0,35717449851,919703.0
2945,동서시장,3130093,TUESDAY,42004.0,50660223783,1999976.0
2946,청량리청과물시장,3130094,TUESDAY,110620.0,94975224644,3119860.0
2947,청량리전통시장,3130095,TUESDAY,304988.0,8584525855,345953.0
2948,동부시장,3130096,TUESDAY,37142.0,533317189,18080.0
2949,답십리 건축자재시장,3130097,TUESDAY,445645.0,6766077575,83676.0
2950,회기시장,3130098,TUESDAY,158175.0,1764900020,82844.0
2951,전농로터리시장,3130099,TUESDAY,179721.0,1913970651,71380.0
2952,답십리시장,3130100,TUESDAY,150612.0,2430608472,117893.0
2953,답십리현대시장,3130101,TUESDAY,289113.0,1527914540,85070.0
2954,이문제일시장,3130102,TUESDAY,28982.0,97324814,1712.0
2955,이경시장,3130103,TUESDAY,74610.0,236789625,13789.0
2956,전곡시장,3130104,TUESDAY,40134.0,2306777231,121747.0
2957,장미제일시장(중화동제일시장),3130105,TUESDAY,184897.0,872279504,42006.0
2958,중랑동부시장,3130106,TUESDAY,541231.0,7447561988,430083.0
2959,중랑동부시장(중랑교종합상가),3130107,TUESDAY,22731.0,275833719,4739.0
2960,태능엔터피아(태릉시장),3130108,TUESDAY,27068.0,76584347,2812.0
2961,묵1동도깨비시장,3130109,TUESDAY,50086.0,1395339165,52524.0
2962,면목골목시장(면목시장),3130110,TUESDAY,220165.0,7440828608,284903.0
2963,"동원전통종합시장(동원시장, 동원전통시장 상점가)",3130111,TUESDAY,577238.0,16734838642,696034.0
2964,사가정시장,3130112,TUESDAY,564750.0,6820482753,326756.0
2965,신아타운,3130113,TUESDAY,30646.0,5240778522,147347.0
2966,우림골목시장,3130115,TUESDAY,534055.0,9667108467,461527.0
2967,동성타워프라자,3130116,TUESDAY,13603.0,89578999,2837.0
2968,정릉시장,3130117,TUESDAY,266191.0,6901814665,363609.0
2969,정릉골 골목형상점가,3130118,TUESDAY,109808.0,290781636,10573.0
2970,정릉아리랑시장,3130119,TUESDAY,131924.0,384144487,20594.0
2971,돈암시장(돈암제일시장),3130120,TUESDAY,372397.0,9916897609,444287.0
2972,길음시장,3130121,TUESDAY,24312.0,685388929,23829.0
2973,밤나무골시장,3130122,TUESDAY,29454.0,9419514,125.0
2974,꿈의숲 장곡 골목형상점가,3130123,TUESDAY,104957.0,698374506,28158.0
2975,장위전통시장,3130125,TUESDAY,214376.0,946034560,49787.0
2976,새석관시장,3130126,TUESDAY,22414.0,45097409,107.0
2977,석관시장,3130127,TUESDAY,41062.0,67516811,1714.0
2978,돌곶이시장(석관황금시장),3130128,TUESDAY,331314.0,1173295014,38497.0
2979,장미원골목시장,3130129,TUESDAY,169164.0,1293714600,72175.0
2980,동북프라자,3130131,TUESDAY,38800.0,2294792110,98924.0
2981,삼양골목시장(삼양시장),3130132,TUESDAY,85427.0,3020263412,195661.0
2982,우이골목시장(우이시장),3130133,TUESDAY,191311.0,3247024816,129207.0
2983,"솔샘시장(미아6,7동골목시장)",3130134,TUESDAY,48633.0,2950862225,127204.0
2984,수유중앙골목시장(수유중앙시장),3130135,TUESDAY,153262.0,1208385499,46472.0
2985,수유재래시장,3130136,TUESDAY,72780.0,5905248,371.0
2986,"수유전통시장(수유시장, 수유골목시장)",3130137,TUESDAY,121797.0,17745574146,711705.0
2987,수유프라자,3130138,TUESDAY,14255.0,56425167,427.0
2988,강북종합전통시장(강북종합골목시장),3130139,TUESDAY,281875.0,5673104835,190959.0
2989,숭인시장,3130140,TUESDAY,31359.0,3285687164,213177.0
2990,강북북부골목시장,3130141,TUESDAY,126840.0,826682793,25510.0
2991,강북북부시장,3130142,TUESDAY,14246.0,6170092,294.0
2992,방천골목시장,3130143,TUESDAY,152326.0,920522577,30212.0
2993,백운시장,3130144,TUESDAY,41954.0,3515478,378.0
2994,쌍문역둘리상점가,3130145,TUESDAY,98971.0,1508358169,60644.0
2995,쌍문시장(쌍문역골목시장),3130146,TUESDAY,909318.0,10190572640,554507.0
2996,쌍문역동측상점가,3130147,TUESDAY,236981.0,5183055978,251265.0
2997,방학동도깨비시장,3130148,TUESDAY,149845.0,8172977197,486325.0
2998,창동신창시장,3130149,TUESDAY,434948.0,4484601331,237994.0
2999,창동골목시장,3130150,TUESDAY,224895.0,3063307209,185687.0
3000,신도봉시장,3130151,TUESDAY,23628.0,893233667,40946.0
3001,오!도봉거리 상점가,3130152,TUESDAY,59520.0,269554338,7731.0
3002,창동역상점가,3130153,TUESDAY,102669.0,6104562382,276680.0
3003,상계주공1단지(가)상가,3130154,TUESDAY,7887.0,372516774,21461.0
3004,상계중앙시장,3130157,TUESDAY,569922.0,7029820651,178209.0
3005,공릉동 도깨비시장,3130159,TUESDAY,368100.0,5263734050,258558.0
3006,수일시장,3130160,TUESDAY,18158.0,419712540,6715.0
3007,증산종합시장,3130161,TUESDAY,10232.0,293126700,8798.0
3008,증산골목시장,3130162,TUESDAY,52241.0,4401257,243.0
3009,응암오거리상점가,3130163,TUESDAY,248944.0,6333933910,308758.0
3010,"대림골목시장(대림시장, 양지시장)",3130165,TUESDAY,117311.0,3511691078,164981.0
3011,응암시장(신응암시장),3130166,TUESDAY,23741.0,539932839,8521.0
3012,연신내상점가(연빛거리),3130167,TUESDAY,719523.0,20311070461,859725.0
3013,연서시장,3130168,TUESDAY,98034.0,9280133818,456565.0
3014,대조시장,3130169,TUESDAY,406279.0,1933643052,106591.0
3015,제일시장,3130170,TUESDAY,46889.0,7737812146,502153.0
3016,불광먹자골목 골목형상점가,3130171,TUESDAY,137019.0,7843208288,238592.0
3017,모래내시장(서중시장),3130172,TUESDAY,82930.0,7275863720,286282.0
3018,백련시장,3130173,TUESDAY,44251.0,77375897,3489.0
3019,연희사러가,3130174,TUESDAY,20514.0,811269166,27382.0
3020,신촌 상인회(신촌상점가),3130175,TUESDAY,48645.0,1026931705,65294.0
3021,유진상가,3130176,TUESDAY,11680.0,3927426284,84486.0
3022,인왕시장(홍제골목형상점가),3130177,TUESDAY,16282.0,24035253458,695233.0
3023,이대 앞 스타트업 상점가,3130178,TUESDAY,35576.0,729180147,37830.0
3024,"이화여대 3,5,7길 상점가",3130179,TUESDAY,616904.0,6945794085,513260.0
3025,포방터시장,3130180,TUESDAY,131391.0,1627314445,68275.0
3026,아현가구거리상점가,3130181,TUESDAY,1324362.0,1446936829,7658.0
3027,영천시장,3130182,TUESDAY,252223.0,5747381205,298488.0
3028,상암동상점가,3130183,TUESDAY,732296.0,13777417475,432045.0
3029,마포농수산물시장,3130184,TUESDAY,4701.0,89167080,9496.0
3030,망원월드컵시장,3130185,TUESDAY,122205.0,6901819651,401250.0
3031,망원시장,3130186,TUESDAY,140915.0,4976357521,328344.0
3032,서교시장,3130189,TUESDAY,41416.0,318817292,7239.0
3033,홍대소상공인상점가,3130190,TUESDAY,270239.0,7665754708,256340.0
3034,홍대 걷고싶은 거리,3130191,TUESDAY,308634.0,15830149259,758712.0
3035,동진시장,3130192,TUESDAY,25552.0,11072698,1081.0
3036,용강동 상점가,3130194,TUESDAY,264457.0,7887937245,89625.0
3037,도화동 상점가,3130195,TUESDAY,936948.0,19663575126,663198.0
3038,공덕시장,3130196,TUESDAY,28832.0,3559310046,109172.0
3039,마포시장,3130197,TUESDAY,62779.0,5447319049,190973.0
3040,아현시장,3130198,TUESDAY,203745.0,3671153409,173016.0
3041,신월3동 골목시장,3130199,TUESDAY,159608.0,251595891,20907.0
3042,"신월7동 골목시장(약수시장, 우성상가)",3130200,TUESDAY,33619.0,423685428,13724.0
3043,월정로시장,3130201,TUESDAY,123055.0,875916275,57216.0
3044,신영시장,3130202,TUESDAY,72202.0,4951924211,227985.0
3045,서서울 골목형상점가,3130203,TUESDAY,45021.0,1603177512,97028.0
3046,경창시장,3130204,TUESDAY,102368.0,3731613776,186488.0
3047,신곡종합시장(신월6동 골목시장),3130205,TUESDAY,21151.0,9352700078,409486.0
3048,신정3동 골목시장,3130206,TUESDAY,26543.0,249547419,12600.0
3049,신정1동 골목시장(신정제일시장),3130207,TUESDAY,54820.0,1950704300,74721.0
3050,목동깨비시장(목3동시장),3130208,TUESDAY,195361.0,9648163089,497133.0
3051,목사랑시장(목4동시장),3130209,TUESDAY,173961.0,2708732203,183619.0
3052,목2동시장,3130210,TUESDAY,246837.0,6625754686,261716.0
3053,신정2동 골목시장(오목교중앙시장),3130211,TUESDAY,212110.0,157427471,7065.0
3054,공항시장,3130212,TUESDAY,220035.0,434883923,14079.0
3055,방신전통시장,3130213,TUESDAY,97450.0,4153921737,174540.0
3056,송화벽화시장(송화골목시장),3130214,TUESDAY,40016.0,10774559535,628237.0
3057,대원종합시장,3130215,TUESDAY,28792.0,19007636,1023.0
3058,화곡중앙시장,3130216,TUESDAY,134418.0,3633850734,218209.0
3059,화곡본동시장,3130217,TUESDAY,120655.0,5117595949,252110.0
3060,신월중앙시장,3130218,TUESDAY,35614.0,537601923,12694.0
3061,까치산시장,3130219,TUESDAY,489951.0,11191901544,690597.0
3062,등마루시장,3130220,TUESDAY,22706.0,174892736,4399.0
3063,"남부골목시장(남부화곡시장, 남부시장)",3130221,TUESDAY,310374.0,10476171729,600399.0
3064,오류시장,3130222,TUESDAY,183907.0,1953993610,85945.0
3065,고척근린시장,3130223,TUESDAY,150257.0,6250275931,344101.0
3066,개봉프라자(고척근린시장),3130224,TUESDAY,4156.0,91573475,2096.0
3067,개봉중앙시장,3130225,TUESDAY,265485.0,5993200028,355282.0
3068,고척프라자,3130226,TUESDAY,16360.0,271674722,12648.0
3069,고척골목시장상점가(그라운드 고척),3130227,TUESDAY,42561.0,3535848825,206568.0
3070,구로시장,3130228,TUESDAY,495998.0,1078732198,34631.0
3071,남구로시장,3130229,TUESDAY,402548.0,15337005662,711064.0
3072,가리봉시장,3130230,TUESDAY,65962.0,948832035,30441.0
3073,독산동 우시장,3130231,TUESDAY,101275.0,99837342095,777565.0
3074,독산동 맛나는거리상점가(독산동 맛나는거리),3130232,TUESDAY,84162.0,2158214648,116741.0
3075,남문시장,3130233,TUESDAY,96245.0,3674408259,146171.0
3076,대명여울빛거리시장(대명시장),3130235,TUESDAY,113151.0,12694431986,508035.0
3077,비단길현대시장(현대시장),3130236,TUESDAY,282381.0,15066350338,742568.0
3078,은행나무시장,3130238,TUESDAY,222756.0,3223453029,179238.0
3079,영등포유통상가,3130240,TUESDAY,17725.0,3135207025,174950.0
3080,선유도역 골목형상점가,3130241,TUESDAY,184384.0,5612744001,212753.0
3081,대림중앙 골목형상점가,3130242,TUESDAY,167354.0,2294577981,117040.0
3082,도림시장,3130243,TUESDAY,31577.0,7631782,159.0
3083,대림중앙시장,3130244,TUESDAY,210125.0,7550576307,202438.0
3084,영일시장,3130245,TUESDAY,165115.0,32834116533,313301.0
3085,영등포청과시장(조광시장),3130246,TUESDAY,870085.0,97225928988,1131409.0
3086,우리시장,3130247,TUESDAY,143110.0,2130816911,152239.0
3087,영등포역지하도상점가,3130248,TUESDAY,65593.0,22178006569,2067897.0
3088,동남상가,3130249,TUESDAY,26885.0,426595190,7946.0
3089,삼구시장(로타리상가),3130250,TUESDAY,27814.0,198636205,6200.0
3090,영신상가(제일상가),3130253,TUESDAY,27442.0,571555967,9851.0
3091,남서울상가,3130254,TUESDAY,25142.0,5190659,138.0
3092,영등포전통시장,3130255,TUESDAY,356641.0,7559581304,224071.0
3093,신동시장,3130256,TUESDAY,66420.0,99298149,2463.0
3094,영등포시장기계공구상가,3130257,TUESDAY,99917.0,1665885980,26390.0
3095,영진시장A동,3130258,TUESDAY,23184.0,2066510615,107909.0
3096,대신시장,3130259,TUESDAY,18813.0,18892345,625.0
3097,신대방1동골목상권,3130260,TUESDAY,78998.0,3646931106,187332.0
3098,성대전통시장(성대시장),3130261,TUESDAY,156494.0,12381546651,589700.0
3099,상도도깨비 골목형상점가,3130262,TUESDAY,83349.0,288285298,5949.0
3100,신노량진시장(기능상실),3130263,TUESDAY,7696.0,896036728,42729.0
3101,상도약수골목형상점가,3130264,TUESDAY,96238.0,394527697,10534.0
3102,노량진중앙시장,3130265,TUESDAY,104418.0,1510595725,144903.0
3103,만양로상점가,3130266,TUESDAY,58725.0,1083731757,42284.0
3104,본동인정시장(기능상실),3130267,TUESDAY,110094.0,51944994,1719.0
3105,상도전통시장,3130268,TUESDAY,119150.0,4018124052,180893.0
3106,강남시장(동작구 강남시장),3130269,TUESDAY,22961.0,162927512,2653.0
3107,흑석시장,3130270,TUESDAY,46541.0,430570680,19695.0
3108,남성역골목시장,3130271,TUESDAY,317911.0,9295918439,399319.0
3109,사당시장,3130272,TUESDAY,20158.0,126455575,8828.0
3110,남성사계시장(남성시장),3130273,TUESDAY,568273.0,17631026947,840467.0
3111,사당1동먹자골목상점가(사당1동먹자골목),3130274,TUESDAY,441624.0,7927246769,191461.0
3112,강남골목시장,3130275,TUESDAY,253060.0,2496399933,145427.0
3113,신림중앙시장(조원동 펭귄시장),3130276,TUESDAY,69704.0,127651926,5144.0
3114,조원동 펭귄시장(신림중앙시장),3130277,TUESDAY,107497.0,423327937,14053.0
3115,미성동 도깨비시장 골목형상점가,3130278,TUESDAY,157923.0,1103333003,65567.0
3116,관악신사시장,3130279,TUESDAY,323446.0,3649221418,245949.0
3117,신림종합시장,3130280,TUESDAY,15694.0,5000000,9.0
3118,우림시장,3130281,TUESDAY,27236.0,237488081,12079.0
3119,난곡 골목형상점가,3130282,TUESDAY,49219.0,58004397,1426.0
3120,신원시장,3130283,TUESDAY,386039.0,2536844363,120457.0
3121,관악종합시장(신원시장),3130284,TUESDAY,35406.0,62040933,1621.0
3122,서원동상점가,3130285,TUESDAY,534364.0,14256029385,778174.0
3123,신신림시장(삼성동시장),3130286,TUESDAY,65148.0,257293366,11090.0
3124,삼성동 시장(삼성동시장),3130287,TUESDAY,688629.0,1401115478,82372.0
3125,신림현대종합상가,3130288,TUESDAY,8687.0,76925453,1455.0
3126,봉일시장,3130289,TUESDAY,35930.0,100592609,4129.0
3127,영림시장,3130290,TUESDAY,256840.0,14365416945,669803.0
