,name,commercial_area_code,pop_type,total_pop
1595,정릉시장,3130117,RESIDENT,3744.0
1596,신정2동 골목시장(오목교중앙시장),3130211,WORKING,3743.0
1597,뜸부기어린이공원,3110673,WORKING,3741.0
1598,홍대부속여중고앞,3110557,WORKING,3739.0
1599,홍릉시장,3110199,RESIDENT,3732.0
1600,광나루역 1번,3110179,WORKING,3728.0
1601,시립대앞사거리,3110207,RESIDENT,3704.0
1602,대림중앙시장,3130244,RESIDENT,3696.0
1603,석수역 1번 출입구,3110747,RESIDENT,3684.0
1604,은천초등학교(은천교앞),3110883,WORKING,3681.0
1605,수유중앙골목시장(수유중앙시장),3130135,RESIDENT,3680.0
1606,연희파출소,3110513,RESIDENT,3676.0
1607,광흥창역 1번,3110568,RESIDENT,3672.0
1608,언북초등학교,3110976,WORKING,3668.0
1609,신아타운,3130113,WORKING,3666.0
1610,용산용문시장,3130056,WORKING,3663.0
1611,화양제일골목시장,3130078,RESIDENT,3656.0
1612,이태원시장,3130061,WORKING,3652.0
1613,길동신동아아파트,3111084,RESIDENT,3644.0
1614,용강동주민센터,3110577,RESIDENT,3640.0
1615,화곡역 4번,3110659,WORKING,3640.0
1616,서울시흥동우체국(홈플러스시흥점),3120133,RESIDENT,3632.0
1617,세종마을음식문화거리(금천교시장),3130002,WORKING,3632.0
1618,포방터시장,3130180,WORKING,3622.0
1619,언주역 8번,3110956,WORKING,3621.0
1620,왕십리역 9번,3110118,RESIDENT,3620.0
1621,남성역 1번,3110846,WORKING,3619.0
1622,상계역전종합상가,3130158,RESIDENT,3612.0
1623,문래동남성맨션,3110761,WORKING,3609.0
1624,강일동주민센터,3111090,RESIDENT,3608.0
1625,석촌시장,3130312,RESIDENT,3596.0
1626,유진상가,3130176,WORKING,3592.0
1627,한남힐사이드아파트,3110096,RESIDENT,3584.0
1628,서원동상점가,3130285,RESIDENT,3584.0
1629,대방역 3번,3110824,WORKING,3584.0
1630,청와대사랑채,3110015,WORKING,3583.0
1631,용산구청,3110082,RESIDENT,3576.0
1632,신대림초등학교,3110784,RESIDENT,3568.0
1633,중암중학교,3110543,RESIDENT,3560.0
1634,답십리공원,3110227,RESIDENT,3556.0
1635,영등포시장기계공구상가,3130257,RESIDENT,3544.0
1636,상계역,3110431,RESIDENT,3540.0
1637,충정로역,3120097,RESIDENT,3540.0
1638,송파나루역 3번,3111017,RESIDENT,3536.0
1639,공덕동주민센터,3110587,WORKING,3529.0
1640,KB국민은행 종암동지점,3110320,RESIDENT,3528.0
1641,우장산힐스테이트,3110650,RESIDENT,3524.0
1642,목2동시장,3130210,WORKING,3524.0
1643,번동주공2단지,3110381,RESIDENT,3516.0
1644,미아초등학교,3110306,WORKING,3509.0
1645,학동사거리,3120200,RESIDENT,3508.0
1646,동일여자고등학교,3110755,WORKING,3493.0
1647,서초소방서,3110917,RESIDENT,3492.0
1648,상계백병원,3120082,WORKING,3488.0
1649,동대문역사문화공원역 5번,3110045,RESIDENT,3480.0
1650,연희어린이공원,3110501,WORKING,3473.0
1651,성수1가1동주민센터,3110127,RESIDENT,3472.0
1652,숭곡초등학교,3110316,WORKING,3472.0
1653,석촌중학교(방이육교),3111022,WORKING,3459.0
1654,마장역 2번,3110122,WORKING,3452.0
1655,이화사거리,3120013,RESIDENT,3448.0
1656,증산역 3번,3110449,WORKING,3443.0
1657,미성초등학교,3110856,WORKING,3437.0
1658,신대방역 1번,3110858,RESIDENT,3436.0
1659,문래동주민센터,3120140,RESIDENT,3428.0
1660,삼선동주민센터,3110300,WORKING,3419.0
1661,대방역 4번,3110817,RESIDENT,3416.0
1662,개봉초등학교,3110702,WORKING,3413.0
1663,상수역 3번,3110563,RESIDENT,3412.0
1664,서원동상점가,3130285,WORKING,3412.0
1665,까치산역,3120121,WORKING,3402.0
1666,금북초등학교,3110106,RESIDENT,3400.0
1667,해오름공원,3110176,WORKING,3398.0
1668,고척근린시장,3130223,WORKING,3398.0
1669,청량초등학교,3110213,RESIDENT,3392.0
1670,중랑역 4번,3110234,RESIDENT,3388.0
1671,영등포구청역 2번,3110763,WORKING,3386.0
1672,노원역 9번,3110422,RESIDENT,3384.0
1673,성균관대학교,3110021,WORKING,3366.0
1674,동교초등학교,3110541,WORKING,3361.0
1675,신중초등학교,3110926,WORKING,3354.0
1676,영동전통시장,3130303,WORKING,3348.0
1677,전농1동주민센터(전농시장),3110202,RESIDENT,3340.0
1678,성산중학교,3110559,WORKING,3339.0
1679,가인초등학교,3110408,WORKING,3326.0
1680,강서농산물도매시장,3120117,WORKING,3325.0
1681,홍제역 4번,3110521,RESIDENT,3312.0
1682,더케이호텔(양재리본타워2단지아파트),3110936,RESIDENT,3308.0
1683,성원어린이공원,3110129,WORKING,3306.0
1684,이수역 10번,3110849,WORKING,3301.0
1685,국민대학교앞,3110282,RESIDENT,3296.0
1686,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",3130327,WORKING,3294.0
1687,"중곡제일시장(중곡제일골목시장, 광성시장)",3130083,RESIDENT,3288.0
1688,새마을시장,3130311,WORKING,3288.0
1689,벌말어린이공원,3111039,WORKING,3285.0
1690,청담근린공원,3110985,RESIDENT,3280.0
1691,내방역 8번,3110919,WORKING,3280.0
1692,매봉역 1번,3110975,RESIDENT,3276.0
1693,성북초등학교앞,3110283,WORKING,3275.0
1694,중구회현체육센터(정화예술대남산캠퍼스),3110040,RESIDENT,3272.0
1695,언남고등학교,3110941,RESIDENT,3268.0
1696,구로구민회관,3110715,RESIDENT,3256.0
1697,신월시영아파트중문,3110602,WORKING,3233.0
1698,논현목련공원,3110952,RESIDENT,3232.0
1699,화곡역 5번,3110647,WORKING,3219.0
1700,삼전역 3번,3111005,WORKING,3217.0
1701,은광여고,3110960,WORKING,3214.0
1702,강남언주로,3130306,WORKING,3214.0
1703,금산초등학교(금천고등학교),3110749,WORKING,3210.0
1704,영등포시장역 4번,3110782,RESIDENT,3208.0
1705,홍연시장,3110510,WORKING,3206.0
1706,서대문소방서,3110517,RESIDENT,3200.0
1707,양목초등학교,3110616,RESIDENT,3200.0
1708,구로초등학교,3110711,WORKING,3199.0
1709,신사은행나무공원,3110951,RESIDENT,3192.0
1710,원남동사거리,3120010,RESIDENT,3192.0
1711,독산동 맛나는거리상점가(독산동 맛나는거리),3130232,RESIDENT,3184.0
1712,장충초등학교,3110052,WORKING,3182.0
1713,묵1동도깨비시장,3130109,RESIDENT,3180.0
1714,천호1동주민센터,3111069,WORKING,3175.0
1715,망원월드컵시장,3130185,RESIDENT,3172.0
1716,KB국민은행 망원동지점,3110547,WORKING,3171.0
1717,한국의류시험연구원,3110183,WORKING,3166.0
1718,구로나눔길,3110716,RESIDENT,3164.0
1719,남영역 1번,3110068,WORKING,3158.0
1720,서울국제고등학교,3110020,WORKING,3155.0
1721,이태원엔틱가구거리,3110087,WORKING,3155.0
1722,송파나루역,3120232,RESIDENT,3148.0
1723,양화초등학교,3110626,WORKING,3138.0
1724,역삼역 8번,3110967,WORKING,3121.0
1725,삼양골목시장(삼양시장),3130132,RESIDENT,3120.0
1726,쌍문역동측상점가,3130147,RESIDENT,3120.0
1727,구산역 4번,3110460,WORKING,3113.0
1728,하나은행 망우동지점,3110275,RESIDENT,3108.0
1729,신대방역 3번,3110818,RESIDENT,3104.0
1730,신광명마을,3110644,RESIDENT,3096.0
1731,논현역 7번,3110950,RESIDENT,3096.0
1732,국악고교사거리,3110981,WORKING,3095.0
1733,언남고등학교,3110941,WORKING,3088.0
1734,자동차부품상가,3110217,WORKING,3087.0
1735,대명여울빛거리시장(대명시장),3130235,RESIDENT,3080.0
1736,신내1동주민센터,3110272,WORKING,3076.0
1737,마장역 2번,3110122,RESIDENT,3072.0
1738,구암초등학교,3110891,RESIDENT,3072.0
1739,영등포유통상가,3130240,WORKING,3072.0
1740,굽은다리역 2번,3111075,WORKING,3055.0
1741,효창공원앞역 2번,3110064,WORKING,3047.0
1742,가산디지털단지역 1번 출입구,3110723,RESIDENT,3036.0
1743,강남구보훈회관,3110982,RESIDENT,3036.0
1744,장안근린공원,3110228,WORKING,3033.0
1745,바우뫼공원,3110938,RESIDENT,3032.0
1746,화곡보람2차아파트,3110669,RESIDENT,3024.0
1747,솔밭공원역 1번,3110382,RESIDENT,3020.0
1748,상암동상점가,3130183,WORKING,3019.0
1749,강동역 4번(강풀만화거리),3111059,WORKING,3014.0
1750,영신초등학교,3110810,WORKING,3009.0
1751,옥수역 6번,3110102,RESIDENT,3008.0
1752,마포역 4번,3110579,RESIDENT,3004.0
1753,로데오거리상점가,3130318,RESIDENT,3004.0
1754,회기역,3120065,WORKING,3001.0
1755,신월3동 골목시장,3130199,RESIDENT,3000.0
1756,동대문경찰서,3110200,RESIDENT,2996.0
1757,경창시장,3130204,RESIDENT,2984.0
1758,신사1동주민센터,3110453,WORKING,2981.0
1759,신길새마을금고신길4동지점,3110805,RESIDENT,2980.0
1760,돌곶이역 3번,3110332,RESIDENT,2976.0
1761,송정역 4번,3110629,RESIDENT,2968.0
1762,역삼역 4번,3110958,RESIDENT,2968.0
1763,시립서북병원,3110450,WORKING,2962.0
1764,상도역 5번,3110836,WORKING,2962.0
1765,뚝섬역교차로,3110124,RESIDENT,2960.0
1766,증산3교남측,3110494,RESIDENT,2956.0
1767,남태령역(서울전자고등학교),3110909,RESIDENT,2956.0
1768,영등포유통상가,3130240,RESIDENT,2956.0
1769,마천역(마천초등학교),3111046,WORKING,2942.0
1770,"중곡제일시장(중곡제일골목시장, 광성시장)",3130083,WORKING,2941.0
1771,왕십리파출소,3110114,RESIDENT,2940.0
1772,강동구립성내도서관,3111067,WORKING,2939.0
1773,장위전통시장,3130125,RESIDENT,2936.0
1774,미성동 도깨비시장 골목형상점가,3130278,RESIDENT,2932.0
1775,오류동역 1번,3110696,WORKING,2923.0
1776,신대방역 2번,3110855,WORKING,2915.0
1777,신월7동주민센터,3110600,WORKING,2912.0
1778,장승배기역,3120154,RESIDENT,2900.0
1779,홍대 걷고싶은 거리,3130191,WORKING,2898.0
1780,은광여고,3110960,RESIDENT,2896.0
1781,동묘앞역(동묘),3120017,WORKING,2895.0
1782,외대앞역 2번,3110224,RESIDENT,2888.0
1783,석촌고분역 4번,3111007,WORKING,2888.0
1784,그라운드 고척,3110706,RESIDENT,2884.0
1785,독산동 우시장,3130231,WORKING,2881.0
1786,오금역 4번,3111029,WORKING,2880.0
1787,굽은다리역 1번(십자성마을),3111072,WORKING,2878.0
1788,방이동고분군(방산고등학교),3111020,WORKING,2877.0
1789,홍은종합사회복지관,3110525,WORKING,2875.0
1790,홍대땡땡거리,3110569,WORKING,2869.0
1791,남가좌동현대아파트,3110500,RESIDENT,2868.0
1792,오류동역 4번,3110693,RESIDENT,2852.0
1793,미아사거리,3120073,RESIDENT,2852.0
1794,사당1동먹자골목상점가(사당1동먹자골목),3130274,RESIDENT,2848.0
1795,명지대학교,3110507,WORKING,2847.0
1796,메가박스 상봉,3110237,WORKING,2842.0
1797,송파나루역 2번,3111014,WORKING,2841.0
1798,월드순복음교회,3110246,WORKING,2827.0
1799,방현초등학교(방배119안전센터),3110913,RESIDENT,2824.0
1800,청계천공구상가,3130031,WORKING,2822.0
1801,홍제역 3번,3110522,WORKING,2815.0
1802,금빛새마을금고본점,3110607,RESIDENT,2812.0
1803,방배노인종합복지관(이수중학교),3110905,WORKING,2805.0
1804,장훈고등학교,3110809,RESIDENT,2804.0
1805,능동로골목시장,3130076,RESIDENT,2804.0
1806,목동로데오거리,3110614,WORKING,2804.0
1807,묘곡초등학교(고덕아이파크아파트),3111085,WORKING,2804.0
1808,정곡초등학교,3110642,RESIDENT,2800.0
1809,약수시장,3130042,RESIDENT,2800.0
1810,까치산역 3번,3110656,WORKING,2795.0
1811,동의보감타워,3110192,WORKING,2794.0
1812,구파발역,3120089,WORKING,2790.0
1813,공덕시장,3130196,WORKING,2789.0
1814,남성사계시장(남성시장),3130273,RESIDENT,2784.0
1815,용강동주민센터,3110577,WORKING,2783.0
1816,신월1동우편취급국,3110601,WORKING,2778.0
1817,신정역 5번,3110612,WORKING,2774.0
1818,삼성중앙역 7번,3110986,RESIDENT,2772.0
1819,답십리사거리,3110218,WORKING,2765.0
1820,녹번동근린공원,3110490,WORKING,2764.0
1821,서울숲카페거리,3110120,RESIDENT,2760.0
1822,관악중부시장,3130294,RESIDENT,2760.0
1823,고산초등학교,3110705,RESIDENT,2748.0
1824,암사역 1번,3111061,WORKING,2745.0
1825,둔촌동역 3번(성내3동주민센터),3111062,WORKING,2732.0
1826,경희대학교(경희대),3120064,RESIDENT,2728.0
1827,목동보건지소,3110620,WORKING,2727.0
1828,아현시장,3130198,RESIDENT,2724.0
1829,신정2동 골목시장(오목교중앙시장),3130211,RESIDENT,2720.0
1830,중화역 1번,3110249,WORKING,2718.0
1831,경복고등학교,3110014,RESIDENT,2712.0
1832,신구중학교,3110959,WORKING,2711.0
1833,암사종합시장,3130320,WORKING,2702.0
1834,한겨레신문사,3110588,WORKING,2696.0
1835,송천동주민센터,3110363,RESIDENT,2688.0
1836,영등포시장역 1번,3110783,RESIDENT,2688.0
1837,상봉역 3번,3110262,WORKING,2683.0
1838,옥정중학교,3110101,RESIDENT,2680.0
1839,서울북부고용노동지청,3110375,WORKING,2680.0
1840,마장역 3번,3110123,WORKING,2677.0
1841,답십리 장령당공원,3110209,RESIDENT,2664.0
1842,성동초등학교,3110169,WORKING,2664.0
1843,성남고등학교,3110820,WORKING,2664.0
1844,오류2동버들시장,3110690,WORKING,2657.0
1845,서울숲역,3120050,RESIDENT,2656.0
1846,오!도봉거리 상점가,3130152,RESIDENT,2656.0
1847,신월문화체육센터,3110598,WORKING,2653.0
1848,목동역 5번,3110621,RESIDENT,2652.0
1849,신자초등학교,3110146,WORKING,2652.0
1850,지향초등학교,3110603,WORKING,2651.0
1851,서울교통공사,3110133,WORKING,2650.0
1852,통인시장,3130001,WORKING,2650.0
1853,송정역,3120116,WORKING,2645.0
1854,사당역 10번,3110850,WORKING,2641.0
1855,싸리고개근린공원,3110964,WORKING,2639.0
1856,이촌동점보아파트,3110078,WORKING,2635.0
1857,성수119안전센터,3110134,WORKING,2635.0
1858,고분다리전통시장,3130322,RESIDENT,2632.0
1859,상왕십리역 3번,3110115,WORKING,2628.0
1860,돈의문센트레빌아파트입구,3110536,RESIDENT,2600.0
1861,아차산역 1번,3110174,WORKING,2597.0
1862,방이동고분군(방산고등학교),3111020,RESIDENT,2592.0
1863,온수역 5번(온수산업단지),3110680,WORKING,2592.0
1864,제기동역 1번,3110189,WORKING,2589.0
1865,영등포본동주민센터,3110799,RESIDENT,2584.0
1866,중부시장(신중부시장),3130036,RESIDENT,2584.0
1867,북정마을,3110280,RESIDENT,2580.0
1868,모래내시장(서중시장),3130172,WORKING,2578.0
1869,약수역 7번,3110050,RESIDENT,2564.0
1870,대림차이나타운(대림역 12번),3110769,RESIDENT,2564.0
1871,삼성역,3120222,RESIDENT,2560.0
1872,강남세브란스병원미래의학연구센터,3110972,WORKING,2557.0
1873,송파나루역 3번,3111017,WORKING,2557.0
1874,영림시장,3130290,WORKING,2554.0
1875,정독도서관,3110017,RESIDENT,2552.0
1876,우장산역 4번,3110645,WORKING,2549.0
1877,장안제일시장,3110252,WORKING,2547.0
1878,우면주공아파트,3110934,WORKING,2544.0
1879,한울중학교,3110752,WORKING,2542.0
1880,삼육보건대학교,3110219,WORKING,2537.0
1881,덕성여대시반거리,3110383,RESIDENT,2536.0
1882,영등포동성당,3110800,WORKING,2523.0
1883,용두희망어린이공원,3110182,WORKING,2521.0
1884,논현로18길,3110977,RESIDENT,2516.0
1885,그라운드 고척,3110706,WORKING,2516.0
1886,은평세무서,3110477,WORKING,2515.0
1887,성신여대입구역 4번,3110296,WORKING,2514.0
1888,송화벽화시장(송화골목시장),3130214,RESIDENT,2512.0
1889,남산케이블카,3110041,RESIDENT,2508.0
1890,용산용문시장,3130056,RESIDENT,2508.0
1891,논현역 7번,3110950,WORKING,2505.0
1892,풍납초등학교(풍납백제문화공원),3111018,RESIDENT,2504.0
1893,문현중학교(장지역 1번),3111028,WORKING,2493.0
1894,63빌딩,3120150,RESIDENT,2488.0
1895,신길역 1번,3110808,RESIDENT,2484.0
1896,삼호가든사거리,3120170,RESIDENT,2484.0
1897,통인시장,3130001,RESIDENT,2484.0
1898,광진초등학교,3110172,WORKING,2482.0
1899,대동초등학교,3110775,RESIDENT,2480.0
1900,신정1동 골목시장(신정제일시장),3130207,WORKING,2480.0
1901,자양한강도서관,3110151,WORKING,2478.0
1902,가산초등학교(세일중학교),3110732,WORKING,2476.0
1903,성자초등학교,3110163,WORKING,2474.0
1904,후암시장,3130059,RESIDENT,2472.0
1905,도림동주민센터,3110767,RESIDENT,2468.0
1906,수유재래시장,3130136,RESIDENT,2468.0
1907,가양역 10번,3110667,RESIDENT,2460.0
1908,도봉구민회관,3110401,WORKING,2459.0
1909,보문역 4번,3110304,WORKING,2454.0
1910,상봉역 4번,3110255,WORKING,2451.0
1911,노원초등학교,3110416,WORKING,2447.0
1912,봉은사역,3120221,RESIDENT,2440.0
1913,서빙고역 1번,3110083,RESIDENT,2436.0
1914,아현가구거리상점가,3130181,RESIDENT,2436.0
1915,디지털단지오거리,3120126,RESIDENT,2428.0
1916,영동대교남단교차로,3120214,RESIDENT,2424.0
1917,방화역 3번,3110632,WORKING,2421.0
1918,국립국악고등학교,3110983,WORKING,2421.0
1919,도봉구민회관,3110401,RESIDENT,2420.0
1920,성내중학교,3111058,WORKING,2419.0
1921,남영동 먹자골목,3120045,RESIDENT,2416.0
1922,우장산역 1번,3110649,WORKING,2414.0
1923,청량종합도매시장,3130091,RESIDENT,2408.0
1924,상월곡역 1번,3110323,WORKING,2407.0
1925,대방역 3번,3110824,RESIDENT,2392.0
1926,문정동성당,3111033,RESIDENT,2392.0
1927,행당시장상점가,3130066,WORKING,2392.0
1928,서울시인재개발원,3110932,RESIDENT,2384.0
1929,구산보건지소,3110456,WORKING,2374.0
1930,석수역 1번 출입구,3110747,WORKING,2374.0
1931,솔숲어린이공원,3110298,RESIDENT,2364.0
1932,보라매역 6번,3110813,WORKING,2364.0
1933,서울축산농협 독산역지점(독산파출소),3110730,WORKING,2362.0
1934,KT&G 북부지사,3110379,RESIDENT,2360.0
1935,북정마을,3110280,WORKING,2359.0
1936,중랑노인종합복지관,3110243,WORKING,2353.0
1937,등마루시장,3130220,RESIDENT,2352.0
1938,상계역,3110431,WORKING,2349.0
1939,창2동주민센터,3110399,WORKING,2347.0
1940,창동역상점가,3130153,WORKING,2347.0
1941,국기원,3110954,WORKING,2343.0
1942,금천해태공원,3110740,WORKING,2342.0
1943,동의보감타워,3110192,RESIDENT,2340.0
1944,신대방역 3번,3110818,WORKING,2340.0
1945,숭실대입구역 1번,3110837,WORKING,2338.0
1946,송정역 2번,3110637,WORKING,2336.0
1947,용강동 상점가,3130194,RESIDENT,2332.0
1948,서울역,3120043,RESIDENT,2324.0
1949,태릉입구역 4번,3110434,WORKING,2323.0
1950,관성묘,3110044,WORKING,2318.0
1951,서대문역,3120001,RESIDENT,2316.0
1952,대명여울빛거리시장(대명시장),3130235,WORKING,2302.0
1953,연신초등학교,3110482,WORKING,2297.0
1954,동화동 골목형상점가,3130051,WORKING,2296.0
1955,도봉구 정병원,3110402,WORKING,2294.0
1956,미아사거리역 3번,3110377,RESIDENT,2292.0
1957,영등포전통시장,3130255,RESIDENT,2292.0
1958,은곡마을(은곡마을공원),3110998,RESIDENT,2288.0
1959,외대앞역 1번,3110220,WORKING,2288.0
1960,먹골역 5번,3110241,WORKING,2286.0
1961,신설동역 12번,3110037,WORKING,2285.0
1962,신묵초등학교,3110236,WORKING,2285.0
1963,정릉골 골목형상점가,3130118,RESIDENT,2276.0
1964,홍파초등학교,3110194,WORKING,2273.0
1965,방천골목시장,3130143,RESIDENT,2272.0
1966,로데오거리상점가,3130318,WORKING,2269.0
1967,싸리고개근린공원,3110964,RESIDENT,2268.0
1968,석계역 1번,3110421,RESIDENT,2256.0
1969,달마을공원,3110622,WORKING,2250.0
1970,이화달팽이길,3110028,WORKING,2249.0
1971,석촌시장,3130312,WORKING,2242.0
1972,"한양대앞상점가(한양시장, 왕십리맛골목)",3130069,RESIDENT,2240.0
1973,남구로역 2번,3110717,WORKING,2240.0
1974,거여역 8번,3111041,RESIDENT,2236.0
1975,보라매동주민센터(당곡고등학교),3110875,WORKING,2235.0
1976,노원 을지대학교병원,3110427,RESIDENT,2232.0
1977,홍은종합사회복지관,3110525,RESIDENT,2232.0
1978,양재시장,3130301,WORKING,2229.0
1979,회현역 1번,3110039,WORKING,2226.0
1980,답십리공원,3110227,WORKING,2221.0
1981,월곡역 4번,3110324,RESIDENT,2220.0
1982,신풍역 2번,3110798,RESIDENT,2220.0
1983,가양역 10번,3110667,WORKING,2218.0
1984,포방터시장,3130180,RESIDENT,2208.0
1985,경찰청앞교차로,3120019,RESIDENT,2204.0
1986,신성초등학교,3110882,WORKING,2202.0
1987,"남부골목시장(남부화곡시장, 남부시장)",3130221,WORKING,2202.0
1988,청와대사랑채,3110015,RESIDENT,2200.0
1989,자동차부품상가,3110217,RESIDENT,2200.0
1990,홍대입구역 3번,3110564,WORKING,2197.0
1991,신내IC북측,3110276,RESIDENT,2196.0
1992,창동역,3120079,RESIDENT,2196.0
1993,새절역 3번,3110452,WORKING,2195.0
1994,장안초등학교,3110145,RESIDENT,2184.0
1995,말미고개,3110735,WORKING,2183.0
1996,양천향교역 7번,3110648,WORKING,2175.0
1997,남구로시장,3130229,RESIDENT,2172.0
1998,배문고등학교,3110067,WORKING,2166.0
1999,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",3110687,RESIDENT,2160.0
2000,"수유전통시장(수유시장, 수유골목시장)",3130137,RESIDENT,2156.0
2001,신사은행나무공원,3110951,WORKING,2156.0
2002,내방역 6번,3110914,WORKING,2155.0
2003,대림성모병원,3110789,WORKING,2154.0
2004,Sh수협은행 오금동금융센터(아랫말어린이공원),3111037,WORKING,2154.0
2005,서울대병원,3110023,RESIDENT,2152.0
2006,투구봉어린이공원,3111036,WORKING,2150.0
2007,은마종합상점가,3130309,RESIDENT,2148.0
2008,동묘시장(동묘벼룩시장),3130020,RESIDENT,2144.0
2009,사가정역,3120068,RESIDENT,2136.0
2010,남천초등학교,3111044,WORKING,2135.0
2011,낙성대역 5번(관악중학교),3110899,WORKING,2126.0
2012,신길동홍어거리,3110802,WORKING,2125.0
2013,흑리단길,3110842,RESIDENT,2124.0
2014,신대방삼거리역 3번,3110823,WORKING,2121.0
2015,북가좌2동주민센터,3110495,WORKING,2117.0
2016,성동세무서,3110135,WORKING,2109.0
2017,방학초등학교,3110390,WORKING,2109.0
2018,연희임광아파트,3110506,RESIDENT,2108.0
2019,한강미주맨션아파트,3110071,RESIDENT,2100.0
2020,효창동주민센터,3110061,WORKING,2100.0
2021,촬영소사거리,3110225,WORKING,2098.0
2022,양평역,3120135,RESIDENT,2096.0
2023,문성초등학교,3110738,WORKING,2096.0
2024,신월2동주민센터,3110608,WORKING,2094.0
2025,정릉역 1번,3110299,WORKING,2093.0
2026,홍대입구역 3번,3110564,RESIDENT,2092.0
2027,남성역골목시장,3130271,RESIDENT,2092.0
2028,한국의류시험연구원,3110183,RESIDENT,2088.0
2029,서초우방유쉘아파트,3110928,RESIDENT,2088.0
2030,목동깨비시장(목3동시장),3130208,WORKING,2088.0
2031,"이화여대(이대역, 이대)",3120096,WORKING,2085.0
2032,독산역 1번 출입구,3110727,WORKING,2079.0
2033,미아사거리역,3120078,WORKING,2079.0
2034,무학봉상점가,3130065,WORKING,2072.0
2035,수서역,3120224,RESIDENT,2068.0
2036,남강고등학교(남강중학교),3110865,WORKING,2066.0
2037,청계산입구역 2번(내곡동주민센터),3110947,WORKING,2066.0
2038,강서구청옆,3110664,RESIDENT,2064.0
2039,가좌역 3번,3110497,WORKING,2060.0
2040,염창무학아파트,3110678,WORKING,2059.0
2041,성서초등학교,3110551,WORKING,2058.0
2042,인수동 우편취급국,3110358,WORKING,2054.0
2043,연희임광아파트,3110506,WORKING,2052.0
2044,영동대교남단,3110987,RESIDENT,2048.0
2045,봉천역 1번(관악초등학교),3110890,WORKING,2046.0
2046,역삼월드메르디앙아파트,3110963,WORKING,2046.0
2047,서울숲역 1번,3110126,RESIDENT,2044.0
2048,수색성당,3110444,RESIDENT,2044.0
2049,응암역 2번,3110459,WORKING,2041.0
2050,청담초등학교,3110979,WORKING,2037.0
2051,우장산롯데캐슬아파트앞,3110663,WORKING,2035.0
2052,세종마을음식문화거리(금천교시장),3130002,RESIDENT,2028.0
2053,신림역 8번,3110877,WORKING,2024.0
2054,KB국민은행 서강지점,3110570,RESIDENT,2016.0
2055,서서울 골목형상점가,3130203,RESIDENT,2016.0
2056,봉천중앙시장,3130293,RESIDENT,2016.0
2057,연희대우아파트앞,3110509,WORKING,2012.0
2058,동대문역,3120016,WORKING,2011.0
2059,쌍문시장(쌍문역골목시장),3130146,WORKING,2011.0
2060,금천세무서,3110737,WORKING,2010.0
2061,화원중학교,3110651,WORKING,2005.0
2062,동묘앞역 3번,3110036,RESIDENT,2004.0
2063,전곡시장,3130104,RESIDENT,2004.0
2064,증산역 4번,3110451,WORKING,2002.0
2065,서울나래학교(염곡어린이공원),3110944,RESIDENT,1996.0
2066,한남IC,3110949,RESIDENT,1996.0
2067,상도약수골목형상점가,3130264,RESIDENT,1996.0
2068,대방역 6번,3110816,WORKING,1991.0
2069,안암역,3120074,RESIDENT,1988.0
2070,신대방1동골목상권,3130260,RESIDENT,1988.0
2071,충신시장옆,3110025,WORKING,1985.0
2072,미아역 8번,3110364,WORKING,1985.0
2073,강남구청역 2번,3110968,RESIDENT,1980.0
2074,모래내우체국,3110496,WORKING,1979.0
2075,세종대왕기념관교차로,3110197,RESIDENT,1976.0
2076,한국상담대학원대학교,3110933,RESIDENT,1968.0
2077,Sh수협은행 오금동금융센터(아랫말어린이공원),3111037,RESIDENT,1968.0
2078,내방역 1번,3110922,WORKING,1963.0
2079,마포FM,3110560,WORKING,1960.0
2080,길음시장,3130121,WORKING,1960.0
2081,등촌역 7번,3110676,WORKING,1958.0
2082,사당5동주민센터,3110843,WORKING,1954.0
2083,까치산역 1번,3110662,WORKING,1951.0
2084,경동시장,3130088,WORKING,1950.0
2085,화곡역 2번,3110653,WORKING,1949.0
2086,종로5가역 4번,3110026,WORKING,1948.0
2087,신월4동주민센터,3110604,WORKING,1942.0
2088,방이역,3120238,RESIDENT,1940.0
2089,거여초등학교,3111040,WORKING,1940.0
2090,푸른동산공원,3110175,WORKING,1939.0
2091,구남초등학교,3110173,WORKING,1937.0
2092,한국상담대학원대학교,3110933,WORKING,1937.0
2093,언주중학교,3110974,WORKING,1933.0
2094,하나고등학교,3110492,RESIDENT,1928.0
2095,동대문역,3120016,RESIDENT,1928.0
2096,먹골역 1번,3110247,WORKING,1919.0
2097,불광먹자골목 골목형상점가,3130171,WORKING,1918.0
2098,창신골목시장,3130015,RESIDENT,1916.0
2099,난우초등학교,3110863,WORKING,1916.0
2100,홍대 걷고싶은 거리,3130191,RESIDENT,1912.0
2101,영등포역 2번,3110792,WORKING,1911.0
2102,풍납시장,3130314,WORKING,1905.0
2103,정릉역 2번,3110292,RESIDENT,1904.0
2104,신목동역,3110628,WORKING,1897.0
2105,창신역 1번,3110031,RESIDENT,1896.0
2106,서대문구청,3110518,RESIDENT,1892.0
2107,대진고등학교,3110432,WORKING,1886.0
2108,암사동성당(효정하나플러스아파트),3111066,WORKING,1885.0
2109,고척근린시장,3130223,RESIDENT,1884.0
2110,영서중학교,3110719,RESIDENT,1876.0
2111,연신내역 5번,3110464,WORKING,1876.0
2112,삼각지역 3번,3110073,RESIDENT,1872.0
